champion_combination,win_count,loss_count,total_games,win_rate
"(93, 105, 130, 135, 142)",0,2,2,0.0
"(2, 15, 53, 95, 116)",0,1,1,0.0
"(54, 55, 58, 98, 135)",0,1,1,0.0
"(2, 15, 52, 69, 93)",0,1,1,0.0
"(76, 89, 122, 135, 142)",0,1,1,0.0
"(54, 55, 60, 97, 134)",0,1,1,0.0
"(54, 55, 63, 124, 148)",0,1,1,0.0
"(54, 71, 135, 157, 160)",0,1,1,0.0
"(54, 72, 73, 80, 148)",0,1,1,0.0
"(1, 4, 53, 74, 92)",0,1,1,0.0
"(55, 61, 87, 130, 158)",0,1,1,0.0
"(50, 55, 69, 72, 167)",0,1,1,0.0
"(55, 60, 98, 109, 137)",0,1,1,0.0
"(2, 69, 101, 122, 154)",0,2,2,0.0
"(2, 69, 101, 135, 137)",0,4,4,0.0
"(2, 10, 40, 87, 91)",0,1,1,0.0
"(2, 10, 40, 74, 140)",0,2,2,0.0
"(55, 60, 112, 127, 134)",0,1,1,0.0
"(2, 69, 106, 114, 142)",0,3,3,0.0
"(55, 62, 87, 109, 130)",0,1,1,0.0
"(50, 55, 69, 87, 89)",0,1,1,0.0
"(55, 62, 94, 101, 140)",0,1,1,0.0
"(73, 89, 138, 158, 160)",0,1,1,0.0
"(2, 70, 89, 90, 141)",0,1,1,0.0
"(1, 11, 89, 104, 135)",0,1,1,0.0
"(50, 55, 58, 135, 165)",0,4,4,0.0
"(2, 70, 106, 148, 154)",0,2,2,0.0
"(2, 10, 33, 40, 87)",0,1,1,0.0
"(55, 63, 69, 98, 158)",0,2,2,0.0
"(55, 60, 98, 100, 152)",0,3,3,0.0
"(2, 10, 41, 65, 83)",0,1,1,0.0
"(74, 89, 99, 122, 123)",0,2,2,0.0
"(1, 4, 27, 58, 113)",0,1,1,0.0
"(55, 58, 106, 113, 166)",0,2,2,0.0
"(50, 55, 87, 89, 157)",0,2,2,0.0
"(2, 69, 87, 152, 163)",0,1,1,0.0
"(55, 58, 109, 134, 148)",0,2,2,0.0
"(50, 55, 73, 89, 98)",0,1,1,0.0
"(2, 10, 51, 58, 74)",0,1,1,0.0
"(96, 107, 113, 114, 116)",0,1,1,0.0
"(2, 69, 101, 106, 142)",0,1,1,0.0
"(55, 60, 69, 76, 87)",0,2,2,0.0
"(55, 60, 97, 98, 100)",0,2,2,0.0
"(96, 111, 115, 117, 130)",0,1,1,0.0
"(96, 111, 130, 134, 156)",0,2,2,0.0
"(96, 113, 114, 135, 141)",0,1,1,0.0
"(50, 55, 69, 134, 166)",0,5,5,0.0
"(50, 55, 69, 104, 145)",0,1,1,0.0
"(2, 10, 41, 87, 123)",0,1,1,0.0
"(55, 60, 79, 104, 143)",0,2,2,0.0
"(2, 10, 41, 87, 116)",0,1,1,0.0
"(55, 63, 69, 134, 146)",0,1,1,0.0
"(2, 71, 104, 106, 111)",0,2,2,0.0
"(55, 63, 71, 75, 99)",0,1,1,0.0
"(2, 81, 104, 122, 148)",0,1,1,0.0
"(1, 4, 23, 28, 98)",0,1,1,0.0
"(1, 12, 40, 90, 97)",0,1,1,0.0
"(50, 53, 106, 130, 134)",0,2,2,0.0
"(2, 10, 17, 89, 122)",0,2,2,0.0
"(50, 53, 104, 130, 157)",0,1,1,0.0
"(50, 53, 101, 130, 158)",0,2,2,0.0
"(73, 87, 89, 99, 150)",0,2,2,0.0
"(55, 64, 74, 93, 149)",0,1,1,0.0
"(97, 122, 124, 163, 166)",0,1,1,0.0
"(73, 89, 98, 131, 165)",0,2,2,0.0
"(50, 53, 92, 134, 162)",0,1,1,0.0
"(2, 87, 89, 106, 111)",0,1,1,0.0
"(50, 53, 91, 130, 134)",0,3,3,0.0
"(55, 64, 88, 115, 149)",0,1,1,0.0
"(55, 64, 97, 106, 127)",0,2,2,0.0
"(55, 64, 98, 151, 166)",0,1,1,0.0
"(50, 53, 89, 134, 148)",0,1,1,0.0
"(55, 64, 101, 138, 162)",0,2,2,0.0
"(1, 12, 19, 98, 148)",0,1,1,0.0
"(55, 63, 131, 134, 148)",0,3,3,0.0
"(73, 87, 122, 130, 142)",0,2,2,0.0
"(55, 63, 130, 132, 162)",0,3,3,0.0
"(2, 10, 31, 36, 69)",0,4,4,0.0
"(55, 63, 74, 130, 148)",0,1,1,0.0
"(73, 89, 97, 134, 135)",0,2,2,0.0
"(55, 63, 79, 87, 148)",0,1,1,0.0
"(50, 54, 55, 78, 156)",0,1,1,0.0
"(55, 63, 87, 103, 131)",0,1,1,0.0
"(55, 63, 87, 131, 147)",0,1,1,0.0
"(55, 63, 87, 148, 155)",0,1,1,0.0
"(2, 73, 97, 98, 100)",0,1,1,0.0
"(97, 110, 130, 135, 142)",0,5,5,0.0
"(55, 63, 92, 96, 135)",0,1,1,0.0
"(2, 10, 17, 106, 148)",0,4,4,0.0
"(55, 63, 98, 135, 156)",0,1,1,0.0
"(55, 63, 104, 130, 138)",0,1,1,0.0
"(73, 89, 93, 98, 99)",0,1,1,0.0
"(50, 53, 126, 148, 167)",0,3,3,0.0
"(2, 10, 17, 89, 138)",0,1,1,0.0
"(1, 4, 41, 52, 70)",0,2,2,0.0
"(2, 69, 87, 152, 154)",0,4,4,0.0
"(2, 10, 52, 69, 148)",0,1,1,0.0
"(50, 55, 128, 134, 152)",0,1,1,0.0
"(50, 56, 87, 130, 148)",0,1,1,0.0
"(2, 10, 122, 142, 148)",0,1,1,0.0
"(54, 87, 111, 130, 157)",0,1,1,0.0
"(73, 106, 130, 134, 158)",0,1,1,0.0
"(54, 89, 101, 135, 163)",0,1,1,0.0
"(50, 56, 69, 75, 166)",0,1,1,0.0
"(54, 89, 104, 111, 131)",0,1,1,0.0
"(2, 10, 87, 148, 151)",0,1,1,0.0
"(54, 89, 111, 122, 135)",0,1,1,0.0
"(54, 98, 130, 135, 142)",0,1,1,0.0
"(50, 55, 117, 146, 147)",0,3,3,0.0
"(2, 10, 87, 109, 147)",0,1,1,0.0
"(54, 91, 121, 144, 160)",0,1,1,0.0
"(2, 10, 87, 109, 122)",0,2,2,0.0
"(2, 10, 70, 92, 122)",0,1,1,0.0
"(54, 97, 130, 139, 164)",0,1,1,0.0
"(54, 98, 123, 130, 135)",0,2,2,0.0
"(1, 11, 53, 132, 148)",0,1,1,0.0
"(50, 56, 89, 135, 161)",0,1,1,0.0
"(54, 87, 89, 111, 122)",0,1,1,0.0
"(2, 10, 122, 145, 148)",0,2,2,0.0
"(73, 109, 113, 131, 148)",0,1,1,0.0
"(50, 58, 87, 135, 145)",0,1,1,0.0
"(54, 73, 85, 89, 148)",0,1,1,0.0
"(1, 11, 42, 55, 87)",0,1,1,0.0
"(2, 13, 19, 69, 152)",0,2,2,0.0
"(54, 73, 85, 146, 147)",0,1,1,0.0
"(54, 73, 85, 148, 155)",0,1,1,0.0
"(2, 13, 19, 69, 150)",0,1,1,0.0
"(50, 58, 60, 101, 121)",0,2,2,0.0
"(2, 65, 101, 122, 163)",0,1,1,0.0
"(50, 57, 60, 102, 121)",0,1,1,0.0
"(73, 132, 146, 147, 151)",0,3,3,0.0
"(54, 74, 112, 135, 163)",0,1,1,0.0
"(54, 77, 116, 142, 166)",0,3,3,0.0
"(2, 65, 109, 132, 154)",0,1,1,0.0
"(1, 11, 44, 69, 142)",0,1,1,0.0
"(2, 65, 114, 123, 140)",0,1,1,0.0
"(73, 109, 116, 122, 135)",0,1,1,0.0
"(1, 4, 52, 130, 167)",0,1,1,0.0
"(73, 104, 109, 138, 148)",0,2,2,0.0
"(2, 69, 87, 111, 156)",0,2,2,0.0
"(73, 97, 99, 110, 147)",0,1,1,0.0
"(55, 57, 122, 130, 135)",0,2,2,0.0
"(2, 10, 63, 69, 74)",0,1,1,0.0
"(96, 104, 111, 130, 138)",0,4,4,0.0
"(55, 58, 66, 122, 158)",0,2,2,0.0
"(55, 58, 69, 87, 122)",0,2,2,0.0
"(2, 10, 62, 122, 125)",0,1,1,0.0
"(2, 10, 61, 92, 104)",0,2,2,0.0
"(2, 10, 54, 109, 156)",0,5,5,0.0
"(55, 58, 87, 135, 137)",0,1,1,0.0
"(50, 55, 104, 122, 157)",0,1,1,0.0
"(96, 104, 130, 142, 161)",0,1,1,0.0
"(73, 96, 130, 135, 140)",0,3,3,0.0
"(50, 55, 87, 122, 150)",0,1,1,0.0
"(2, 10, 54, 65, 114)",0,1,1,0.0
"(55, 58, 98, 122, 135)",0,1,1,0.0
"(55, 58, 98, 122, 158)",0,1,1,0.0
"(2, 10, 54, 57, 69)",0,1,1,0.0
"(2, 10, 53, 89, 115)",0,1,1,0.0
"(50, 55, 89, 125, 138)",0,1,1,0.0
"(50, 55, 89, 138, 145)",0,2,2,0.0
"(2, 67, 129, 134, 148)",0,1,1,0.0
"(2, 10, 65, 95, 114)",0,1,1,0.0
"(1, 4, 52, 57, 148)",0,1,1,0.0
"(50, 55, 103, 114, 166)",0,1,1,0.0
"(54, 104, 111, 148, 166)",0,1,1,0.0
"(73, 101, 109, 110, 148)",0,2,2,0.0
"(54, 104, 130, 135, 163)",0,1,1,0.0
"(2, 10, 65, 132, 137)",0,1,1,0.0
"(54, 106, 130, 134, 142)",0,1,1,0.0
"(54, 109, 130, 135, 163)",0,4,4,0.0
"(54, 113, 129, 130, 148)",0,1,1,0.0
"(54, 124, 130, 152, 163)",0,2,2,0.0
"(1, 11, 55, 64, 96)",0,1,1,0.0
"(50, 55, 98, 109, 135)",0,1,1,0.0
"(54, 131, 138, 160, 163)",0,1,1,0.0
"(54, 134, 142, 146, 148)",0,1,1,0.0
"(55, 56, 62, 87, 138)",0,1,1,0.0
"(55, 56, 128, 134, 156)",0,1,1,0.0
"(55, 57, 65, 103, 128)",0,3,3,0.0
"(69, 89, 104, 109, 111)",0,1,1,0.0
"(10, 51, 57, 58, 131)",0,1,1,0.0
"(44, 54, 65, 101, 154)",0,2,2,0.0
"(19, 24, 28, 44, 134)",0,1,1,0.0
"(9, 93, 114, 117, 145)",0,1,1,0.0
"(19, 20, 66, 130, 135)",0,1,1,0.0
"(19, 20, 75, 92, 103)",0,1,1,0.0
"(19, 20, 87, 130, 148)",0,1,1,0.0
"(9, 92, 97, 98, 131)",0,2,2,0.0
"(19, 21, 58, 83, 99)",0,1,1,0.0
"(19, 21, 75, 148, 151)",0,1,1,0.0
"(19, 21, 87, 103, 135)",0,1,1,0.0
"(19, 21, 113, 138, 148)",0,3,3,0.0
"(19, 23, 24, 87, 89)",0,2,2,0.0
"(19, 23, 26, 28, 87)",0,1,1,0.0
"(19, 23, 51, 71, 87)",0,1,1,0.0
"(19, 23, 54, 89, 134)",0,1,1,0.0
"(9, 89, 106, 134, 158)",0,3,3,0.0
"(19, 23, 64, 75, 109)",0,1,1,0.0
"(19, 23, 65, 87, 100)",0,1,1,0.0
"(9, 89, 106, 134, 138)",0,2,2,0.0
"(9, 94, 99, 134, 150)",0,1,1,0.0
"(19, 20, 58, 116, 157)",0,1,1,0.0
"(19, 20, 57, 58, 106)",0,2,2,0.0
"(19, 20, 40, 87, 127)",0,1,1,0.0
"(19, 20, 25, 75, 157)",0,1,1,0.0
"(19, 20, 29, 87, 99)",0,2,2,0.0
"(19, 20, 35, 51, 89)",0,1,1,0.0
"(19, 20, 35, 83, 103)",0,2,2,0.0
"(19, 20, 35, 130, 143)",0,1,1,0.0
"(19, 20, 39, 87, 157)",0,2,2,0.0
"(19, 20, 39, 157, 166)",0,1,1,0.0
"(19, 20, 43, 89, 122)",0,1,1,0.0
"(19, 20, 51, 75, 130)",0,3,3,0.0
"(19, 20, 44, 57, 69)",0,1,1,0.0
"(9, 99, 117, 122, 130)",0,1,1,0.0
"(9, 96, 130, 134, 158)",0,1,1,0.0
"(9, 96, 122, 127, 148)",0,1,1,0.0
"(9, 96, 97, 108, 130)",0,2,2,0.0
"(19, 20, 47, 50, 79)",0,1,1,0.0
"(9, 95, 104, 138, 148)",0,1,1,0.0
"(19, 23, 97, 130, 167)",0,1,1,0.0
"(19, 24, 103, 130, 167)",0,2,2,0.0
"(19, 20, 22, 130, 156)",0,4,4,0.0
"(19, 25, 35, 75, 137)",0,3,3,0.0
"(19, 35, 40, 76, 87)",0,1,1,0.0
"(19, 35, 42, 87, 138)",0,1,1,0.0
"(9, 87, 92, 106, 158)",0,1,1,0.0
"(9, 87, 89, 131, 158)",0,1,1,0.0
"(19, 35, 66, 87, 147)",0,1,1,0.0
"(19, 35, 69, 104, 117)",0,3,3,0.0
"(9, 87, 89, 106, 158)",0,1,1,0.0
"(19, 35, 97, 114, 116)",0,5,5,0.0
"(9, 86, 89, 150, 161)",0,2,2,0.0
"(19, 36, 75, 107, 166)",0,2,2,0.0
"(19, 38, 44, 130, 134)",0,1,1,0.0
"(9, 80, 107, 130, 157)",0,1,1,0.0
"(19, 38, 87, 89, 131)",0,1,1,0.0
"(9, 79, 89, 122, 165)",0,1,1,0.0
"(19, 39, 44, 65, 134)",0,1,1,0.0
"(19, 39, 71, 113, 158)",0,2,2,0.0
"(9, 75, 89, 101, 122)",0,2,2,0.0
"(9, 87, 106, 127, 148)",0,1,1,0.0
"(19, 33, 75, 97, 131)",0,1,1,0.0
"(19, 33, 75, 79, 95)",0,1,1,0.0
"(19, 28, 63, 75, 135)",0,1,1,0.0
"(9, 89, 105, 106, 109)",0,2,2,0.0
"(19, 25, 50, 88, 131)",0,1,1,0.0
"(19, 26, 40, 75, 135)",0,1,1,0.0
"(9, 89, 97, 101, 148)",0,1,1,0.0
"(19, 26, 68, 107, 134)",0,1,1,0.0
"(19, 26, 89, 134, 135)",0,1,1,0.0
"(9, 89, 96, 131, 134)",0,1,1,0.0
"(9, 89, 96, 101, 158)",0,1,1,0.0
"(19, 33, 43, 68, 148)",0,1,1,0.0
"(19, 29, 46, 57, 82)",0,1,1,0.0
"(19, 29, 104, 137, 138)",0,3,3,0.0
"(19, 30, 101, 135, 151)",0,1,1,0.0
"(9, 87, 138, 152, 156)",0,1,1,0.0
"(19, 32, 57, 106, 109)",0,2,2,0.0
"(9, 87, 138, 148, 151)",0,2,2,0.0
"(19, 32, 87, 106, 135)",0,1,1,0.0
"(9, 103, 134, 138, 146)",0,1,1,0.0
"(18, 89, 96, 98, 142)",0,2,2,0.0
"(17, 52, 58, 122, 157)",0,1,1,0.0
"(17, 58, 76, 96, 135)",0,1,1,0.0
"(10, 11, 40, 95, 97)",0,4,4,0.0
"(10, 11, 39, 40, 70)",0,1,1,0.0
"(17, 53, 128, 148, 158)",0,2,2,0.0
"(17, 54, 63, 89, 163)",0,1,1,0.0
"(17, 54, 130, 148, 163)",0,2,2,0.0
"(17, 55, 58, 108, 138)",0,1,1,0.0
"(17, 55, 58, 122, 135)",0,1,1,0.0
"(10, 11, 22, 116, 120)",0,3,3,0.0
"(17, 55, 68, 103, 106)",0,1,1,0.0
"(10, 11, 22, 32, 69)",0,2,2,0.0
"(17, 55, 69, 128, 138)",0,1,1,0.0
"(10, 11, 20, 122, 148)",0,1,1,0.0
"(17, 55, 89, 96, 106)",0,1,1,0.0
"(17, 55, 109, 110, 156)",0,1,1,0.0
"(17, 55, 138, 148, 158)",0,5,5,0.0
"(17, 56, 127, 138, 148)",0,2,2,0.0
"(17, 56, 133, 152, 158)",0,1,1,0.0
"(10, 11, 40, 101, 138)",0,1,1,0.0
"(10, 11, 40, 109, 116)",0,2,2,0.0
"(17, 53, 71, 122, 158)",0,4,4,0.0
"(17, 53, 63, 135, 156)",0,1,1,0.0
"(17, 52, 65, 76, 130)",0,1,1,0.0
"(17, 52, 68, 79, 86)",0,1,1,0.0
"(17, 52, 69, 126, 140)",0,2,2,0.0
"(17, 52, 122, 148, 157)",0,3,3,0.0
"(17, 53, 54, 107, 138)",0,2,2,0.0
"(17, 53, 54, 138, 147)",0,2,2,0.0
"(10, 11, 49, 129, 163)",0,1,1,0.0
"(17, 53, 68, 103, 108)",0,1,1,0.0
"(17, 53, 71, 106, 137)",0,1,1,0.0
"(17, 53, 68, 108, 152)",0,1,1,0.0
"(10, 11, 42, 85, 96)",0,2,2,0.0
"(17, 53, 69, 88, 97)",0,1,1,0.0
"(17, 53, 69, 96, 138)",0,3,3,0.0
"(17, 53, 69, 115, 128)",0,1,1,0.0
"(17, 53, 71, 79, 157)",0,1,1,0.0
"(17, 53, 71, 97, 157)",0,2,2,0.0
"(10, 11, 17, 89, 93)",0,2,2,0.0
"(17, 60, 89, 100, 154)",0,2,2,0.0
"(9, 104, 130, 141, 158)",0,1,1,0.0
"(17, 60, 137, 142, 148)",0,1,1,0.0
"(17, 86, 123, 138, 148)",0,1,1,0.0
"(17, 89, 94, 107, 142)",0,1,1,0.0
"(17, 89, 103, 135, 142)",0,2,2,0.0
"(10, 11, 15, 49, 129)",0,1,1,0.0
"(17, 106, 142, 146, 147)",0,1,1,0.0
"(9, 122, 126, 130, 135)",0,3,3,0.0
"(9, 116, 127, 134, 137)",0,1,1,0.0
"(9, 109, 134, 156, 166)",0,1,1,0.0
"(18, 23, 46, 71, 98)",0,1,1,0.0
"(18, 23, 76, 134, 138)",0,1,1,0.0
"(9, 109, 115, 134, 158)",0,1,1,0.0
"(9, 104, 137, 138, 148)",0,1,1,0.0
"(18, 44, 73, 97, 160)",0,1,1,0.0
"(18, 53, 63, 134, 158)",0,2,2,0.0
"(9, 104, 135, 148, 151)",0,1,1,0.0
"(18, 55, 68, 87, 108)",0,1,1,0.0
"(18, 70, 88, 122, 142)",0,1,1,0.0
"(17, 73, 146, 151, 156)",0,2,2,0.0
"(17, 73, 146, 151, 152)",0,2,2,0.0
"(10, 11, 15, 69, 96)",0,1,1,0.0
"(17, 68, 69, 109, 142)",0,1,1,0.0
"(10, 11, 17, 65, 133)",0,1,1,0.0
"(17, 63, 73, 89, 157)",0,1,1,0.0
"(17, 63, 130, 148, 163)",0,1,1,0.0
"(17, 63, 137, 156, 163)",0,1,1,0.0
"(10, 11, 17, 65, 109)",0,2,2,0.0
"(17, 67, 71, 144, 158)",0,2,2,0.0
"(17, 67, 89, 108, 138)",0,1,1,0.0
"(17, 69, 73, 122, 138)",0,1,1,0.0
"(17, 73, 89, 106, 135)",0,2,2,0.0
"(17, 69, 81, 135, 161)",0,2,2,0.0
"(17, 69, 128, 137, 163)",0,1,1,0.0
"(17, 69, 142, 151, 166)",0,1,1,0.0
"(17, 71, 73, 135, 150)",0,2,2,0.0
"(17, 71, 97, 121, 155)",0,1,1,0.0
"(10, 11, 16, 104, 122)",0,1,1,0.0
"(17, 73, 82, 94, 107)",0,1,1,0.0
"(9, 74, 117, 130, 135)",0,1,1,0.0
"(19, 40, 44, 51, 88)",0,1,1,0.0
"(9, 74, 110, 137, 156)",0,1,1,0.0
"(19, 112, 127, 131, 142)",0,1,1,0.0
"(19, 86, 87, 103, 138)",0,2,2,0.0
"(9, 58, 108, 134, 145)",0,1,1,0.0
"(9, 58, 101, 131, 151)",0,1,1,0.0
"(19, 87, 130, 135, 148)",0,2,2,0.0
"(9, 58, 96, 98, 135)",0,1,1,0.0
"(9, 58, 93, 128, 167)",0,1,1,0.0
"(19, 88, 103, 109, 135)",0,1,1,0.0
"(19, 88, 106, 131, 138)",0,2,2,0.0
"(9, 58, 87, 143, 145)",0,1,1,0.0
"(19, 89, 96, 113, 158)",0,1,1,0.0
"(19, 89, 151, 158, 167)",0,2,2,0.0
"(19, 92, 97, 114, 166)",0,1,1,0.0
"(19, 92, 98, 142, 157)",0,2,2,0.0
"(19, 95, 116, 130, 135)",0,2,2,0.0
"(19, 98, 109, 157, 158)",0,1,1,0.0
"(9, 58, 70, 135, 161)",0,1,1,0.0
"(19, 101, 122, 127, 148)",0,1,1,0.0
"(19, 86, 87, 89, 122)",0,2,2,0.0
"(19, 85, 110, 115, 148)",0,1,1,0.0
"(9, 58, 117, 134, 148)",0,1,1,0.0
"(19, 75, 97, 103, 119)",0,1,1,0.0
"(19, 69, 78, 134, 148)",0,1,1,0.0
"(19, 69, 87, 100, 155)",0,1,1,0.0
"(19, 69, 122, 151, 165)",0,1,1,0.0
"(19, 75, 89, 96, 161)",0,2,2,0.0
"(19, 75, 89, 99, 148)",0,1,1,0.0
"(19, 75, 92, 109, 135)",0,1,1,0.0
"(9, 62, 87, 109, 149)",0,1,1,0.0
"(9, 62, 86, 122, 132)",0,1,1,0.0
"(19, 82, 85, 103, 144)",0,1,1,0.0
"(19, 75, 103, 130, 137)",0,3,3,0.0
"(9, 60, 122, 130, 134)",0,1,1,0.0
"(9, 60, 68, 148, 151)",0,1,1,0.0
"(19, 75, 116, 122, 166)",0,4,4,0.0
"(19, 75, 122, 130, 158)",0,2,2,0.0
"(9, 60, 64, 80, 109)",0,1,1,0.0
"(9, 58, 134, 138, 148)",0,1,1,0.0
"(19, 106, 130, 134, 158)",0,2,2,0.0
"(19, 113, 130, 135, 137)",0,1,1,0.0
"(9, 74, 97, 135, 138)",0,1,1,0.0
"(19, 114, 126, 147, 148)",0,2,2,0.0
"(9, 51, 68, 80, 97)",0,1,1,0.0
"(20, 23, 25, 71, 87)",0,2,2,0.0
"(9, 51, 66, 130, 166)",0,1,1,0.0
"(20, 23, 28, 72, 152)",0,1,1,0.0
"(9, 51, 66, 87, 89)",0,2,2,0.0
"(20, 23, 29, 53, 96)",0,1,1,0.0
"(20, 23, 29, 56, 87)",0,1,1,0.0
"(9, 51, 58, 134, 158)",0,1,1,0.0
"(20, 23, 32, 104, 135)",0,1,1,0.0
"(9, 50, 115, 138, 148)",0,1,1,0.0
"(20, 23, 34, 103, 122)",0,1,1,0.0
"(20, 23, 34, 148, 161)",0,1,1,0.0
"(20, 23, 35, 43, 130)",0,1,1,0.0
"(20, 23, 35, 47, 70)",0,1,1,0.0
"(9, 50, 114, 130, 157)",0,1,1,0.0
"(20, 23, 35, 85, 89)",0,1,1,0.0
"(9, 50, 109, 134, 167)",0,2,2,0.0
"(9, 51, 71, 76, 132)",0,2,2,0.0
"(9, 51, 72, 117, 148)",0,2,2,0.0
"(20, 23, 24, 58, 163)",0,1,1,0.0
"(20, 21, 40, 145, 164)",0,1,1,0.0
"(19, 114, 128, 137, 152)",0,1,1,0.0
"(9, 54, 130, 134, 138)",0,1,1,0.0
"(9, 54, 89, 126, 135)",0,1,1,0.0
"(20, 21, 23, 151, 158)",0,2,2,0.0
"(20, 21, 25, 134, 148)",0,1,1,0.0
"(20, 21, 35, 143, 148)",0,1,1,0.0
"(9, 54, 87, 89, 158)",0,2,2,0.0
"(9, 54, 60, 65, 87)",0,1,1,0.0
"(20, 23, 24, 25, 148)",0,1,1,0.0
"(20, 21, 54, 103, 146)",0,3,3,0.0
"(9, 54, 58, 104, 158)",0,3,3,0.0
"(20, 21, 58, 70, 163)",0,1,1,0.0
"(9, 51, 131, 134, 146)",0,1,1,0.0
"(20, 21, 88, 138, 148)",0,2,2,0.0
"(9, 51, 89, 106, 134)",0,1,1,0.0
"(9, 51, 74, 89, 149)",0,1,1,0.0
"(19, 68, 108, 125, 148)",0,1,1,0.0
"(19, 68, 103, 104, 138)",0,1,1,0.0
"(19, 68, 97, 134, 157)",0,1,1,0.0
"(19, 68, 69, 70, 108)",0,1,1,0.0
"(19, 44, 50, 71, 114)",0,1,1,0.0
"(9, 71, 115, 135, 161)",0,1,1,0.0
"(19, 44, 54, 145, 156)",0,1,1,0.0
"(19, 44, 63, 69, 134)",0,1,1,0.0
"(9, 71, 110, 134, 157)",0,1,1,0.0
"(19, 44, 64, 122, 125)",0,3,3,0.0
"(9, 71, 97, 99, 101)",0,1,1,0.0
"(19, 44, 66, 79, 101)",0,3,3,0.0
"(19, 44, 69, 86, 134)",0,1,1,0.0
"(19, 44, 69, 101, 108)",0,1,1,0.0
"(9, 70, 106, 130, 135)",0,1,1,0.0
"(19, 44, 79, 137, 152)",0,1,1,0.0
"(19, 44, 86, 88, 107)",0,1,1,0.0
"(9, 69, 134, 138, 143)",0,3,3,0.0
"(19, 44, 95, 113, 156)",0,1,1,0.0
"(19, 45, 72, 88, 148)",0,1,1,0.0
"(19, 46, 69, 76, 114)",0,2,2,0.0
"(9, 71, 122, 135, 137)",0,1,1,0.0
"(19, 44, 46, 65, 138)",0,1,1,0.0
"(19, 43, 97, 117, 130)",0,1,1,0.0
"(19, 40, 114, 122, 158)",0,2,2,0.0
"(19, 40, 48, 50, 72)",0,1,1,0.0
"(9, 74, 89, 110, 135)",0,1,1,0.0
"(9, 74, 89, 106, 128)",0,1,1,0.0
"(19, 40, 60, 75, 161)",0,1,1,0.0
"(9, 74, 89, 91, 130)",0,1,1,0.0
"(19, 40, 82, 165, 166)",0,1,1,0.0
"(19, 40, 87, 151, 161)",0,1,1,0.0
"(19, 41, 46, 70, 71)",0,1,1,0.0
"(9, 71, 141, 148, 160)",0,1,1,0.0
"(19, 41, 50, 51, 75)",0,1,1,0.0
"(19, 41, 57, 63, 103)",0,1,1,0.0
"(19, 41, 60, 69, 87)",0,2,2,0.0
"(9, 73, 78, 89, 114)",0,1,1,0.0
"(19, 42, 44, 51, 75)",0,2,2,0.0
"(9, 72, 96, 98, 148)",0,3,3,0.0
"(19, 42, 54, 94, 104)",0,2,2,0.0
"(19, 46, 69, 114, 161)",0,1,1,0.0
"(19, 46, 75, 89, 140)",0,1,1,0.0
"(9, 69, 109, 134, 138)",0,1,1,0.0
"(19, 57, 106, 130, 135)",0,2,2,0.0
"(9, 68, 69, 80, 86)",0,1,1,0.0
"(19, 51, 125, 130, 162)",0,1,1,0.0
"(9, 68, 69, 74, 161)",0,1,1,0.0
"(19, 54, 71, 114, 149)",0,2,2,0.0
"(9, 65, 134, 161, 165)",0,1,1,0.0
"(19, 54, 130, 134, 135)",0,3,3,0.0
"(19, 57, 65, 75, 122)",0,3,3,0.0
"(19, 58, 93, 127, 137)",0,1,1,0.0
"(19, 51, 89, 126, 135)",0,1,1,0.0
"(9, 65, 88, 132, 138)",0,3,3,0.0
"(19, 58, 99, 122, 165)",0,1,1,0.0
"(19, 63, 64, 96, 109)",0,1,1,0.0
"(19, 63, 87, 127, 148)",0,1,1,0.0
"(19, 64, 107, 114, 166)",0,1,1,0.0
"(9, 64, 122, 134, 149)",0,1,1,0.0
"(19, 65, 104, 109, 127)",0,2,2,0.0
"(19, 51, 101, 130, 158)",0,1,1,0.0
"(19, 51, 80, 109, 130)",0,1,1,0.0
"(19, 48, 60, 65, 138)",0,1,1,0.0
"(9, 69, 74, 109, 157)",0,1,1,0.0
"(19, 50, 51, 65, 104)",0,1,1,0.0
"(9, 69, 104, 109, 166)",0,1,1,0.0
"(19, 50, 60, 112, 122)",0,1,1,0.0
"(19, 50, 69, 83, 127)",0,1,1,0.0
"(9, 69, 95, 96, 130)",0,2,2,0.0
"(9, 69, 76, 110, 134)",0,2,2,0.0
"(19, 50, 75, 94, 103)",0,1,1,0.0
"(19, 50, 75, 100, 110)",0,1,1,0.0
"(9, 68, 87, 103, 109)",0,1,1,0.0
"(19, 50, 88, 138, 148)",0,1,1,0.0
"(19, 50, 128, 134, 147)",0,1,1,0.0
"(19, 51, 63, 88, 89)",0,2,2,0.0
"(19, 51, 68, 134, 148)",0,1,1,0.0
"(9, 68, 101, 148, 151)",0,1,1,0.0
"(19, 51, 74, 130, 131)",0,5,5,0.0
"(19, 51, 75, 89, 152)",0,1,1,0.0
"(17, 52, 64, 95, 145)",0,1,1,0.0
"(17, 51, 71, 73, 135)",0,2,2,0.0
"(21, 51, 71, 97, 135)",0,2,2,0.0
"(16, 53, 69, 134, 158)",0,1,1,0.0
"(16, 44, 53, 137, 140)",0,1,1,0.0
"(16, 46, 53, 115, 153)",0,1,1,0.0
"(16, 46, 55, 87, 108)",0,1,1,0.0
"(16, 46, 74, 109, 139)",0,2,2,0.0
"(16, 46, 77, 101, 135)",0,1,1,0.0
"(16, 48, 50, 53, 122)",0,1,1,0.0
